user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_precision,context_recall,id
"The app keeps crashing on Android 14, is there a fix?","[""Q: The AeroStream app keeps crashing immediately on my new phone. Can't fly.\n A: Android_User: Same here. Pixel 8?\n A: OP_Flyer: Yeah, Pixel 8 Pro. Android 14.\n A: Android_User: It's an Android 14 compatibility issue with the current store version.\n A: Dev_Support: We are working on a patch. For now, go to the support forum and download the Beta v4.2 APK. That version solves the Android 14 crash loop."", 'Perform ""Cold\nAlternating Fail IMU Reset"" via app.', 'Q: <@U0A5BUYTAG7> How do I fix the death wobble on the Falcon X1?\n A: Thinking...\n A: I don\'t know how to fix the ""death wobble"" issue on the Falcon X1.\n\n*References:*\n• TechNote_Firmware_Update_v4.0.pdf (Page 1)\n• Maint_Schedule_Commercial_Fleet.pdf (Page 1)\n• SOP-01_Rotor_Arm_Assembly_Falcon_X1.pdf (Page 2)\n• SOP-01_Rotor_Arm_Assembly_Falcon_X1.pdf (Page 1)\n• Safety_LiPo_Battery_Handling.pdf (Page 3)', 'Select the .bin file and click ""Flash.""\nCommon Issues\n● If the update stalls at 99%, unplug the USB cable and restart the drone. It usually\ncompletes on reboot.', ""Q: Anyone else seeing massive video lag on the Eagle Eye V2? It's unflyable today.\n A: User_Mark: Mine is fine. Maybe your tablet is too old?\n A: User_Sarah: @User_Mark No, I have the new iPad and I'm seeing it too. It stutters every 3 seconds.\n A: User_Admin: @User_Sarah @User_Mark Are you guys leaving the transmission on 'Auto'?\n A: User_Sarah: Yeah, isn't that best?\n A: User_Admin: No, that's the issue. On the V2, Auto mode hunts for channels too aggressively. You need to manually switch to a 5.8GHz channel (try Ch 150+). That fixes the lag instantly."", 'Download the Falcon_FW_v4.0.bin file from the AeroStream portal.', 'Open the ""AeroStream Assistant"" software.']","There is an updated APK available that solves the Android 14 crash loop. You can download Beta v4.2 APK from the support forum and perform a firmware update by flashing the Falcon_FW_v4.0.bin file via AeroStream Assistant software.

*References:*
• Slack API (Page Unknown)
• TS_Guide_Falcon_Series_Error_Codes.pdf (Page Unknown)
• TechNote_Firmware_Update_v4.0.pdf (Page Unknown)",The current stable release has bugs with Android 14; users recommend clearing the cache or downloading the beta version from the forum.,0.75,0.6397256555072596,0.9999999999,0.6666666666666666,31
How do I fix the 'Magnetic Interference' error near metal structures?,"[""Q: I'm at a construction site and I keep getting a 'Magnetic Interference' error. Can't arm motors.\n A: Newbie: Try calibrating the compass?\n A: Site_Manager: I tried calibrating 5 times, still fails.\n A: Pro_Pilot: If you are standing near rebar or a metal structure, calibration won't work because the interference is real.\n A: Pro_Pilot: You have to switch the flight mode switch to 'Atti' (Manual). This bypasses the GPS/Compass lock and allows you to arm the motors.\n A: Pro_Pilot: Just fly it away from the metal, then switch back to GPS mode."", 'Q: <@U0A5BUYTAG7> How do I fix the death wobble on the Falcon X1?\n A: Thinking...\n A: I don\'t know how to fix the ""death wobble"" issue on the Falcon X1.\n\n*References:*\n• TechNote_Firmware_Update_v4.0.pdf (Page 1)\n• Maint_Schedule_Commercial_Fleet.pdf (Page 1)\n• SOP-01_Rotor_Arm_Assembly_Falcon_X1.pdf (Page 2)\n• SOP-01_Rotor_Arm_Assembly_Falcon_X1.pdf (Page 1)\n• Safety_LiPo_Battery_Handling.pdf (Page 3)', 'Q: How do I fix the death wobble on the Falcon X1?""', 'Q: <@U0A5BUYTAG7> How do I fix the death wobble on the Falcon X1?\n A: Thinking...\n A: To fix the death wobble on the Falcon X1, check if the rubber dampeners on the gimbal have stiffened up due to being too cold (below 5°C). If so, warm them up in your hands before flight.\n\n*References:*\n• Slack Thread (Page Unknown)\n• TechNote_Firmware_Update_v4.0.pdf (Page 1)', '● Always use the official AeroStream Smart Charger (Model: CHG-Z).', 'AeroStream Technical Note Topic: Updating Firmware to v4.0 (AI Flight Assist)\nIntroduction The v4.0 update introduces ""Obstacle Avoidance"" for the Falcon Pro. It is optional\nfor the Falcon X1. Update Process via USB\n1.', ""Q: The AeroStream app keeps crashing immediately on my new phone. Can't fly.\n A: Android_User: Same here. Pixel 8?\n A: OP_Flyer: Yeah, Pixel 8 Pro. Android 14.\n A: Android_User: It's an Android 14 compatibility issue with the current store version.\n A: Dev_Support: We are working on a patch. For now, go to the support forum and download the Beta v4.2 APK. That version solves the Android 14 crash loop.""]","To fix the 'Magnetic Interference' error when standing near rebar or a metal structure, you need to switch the flight mode switch to 'Atti' (Manual). This bypasses the GPS/Compass lock and allows you to arm the motors. Then, fly it away from the metal, then switch back to GPS mode.

*References:*
• Slack API (Page Unknown)
• Safety_LiPo_Battery_Handling.pdf (Page Unknown)
• TechNote_Firmware_Update_v4.0.pdf (Page Unknown)",You may need to switch to Manual (Attitude) mode to fly away from the interference source.,1.0,0.8491052127071027,0.9999999999,1.0,32
"My motors are making a clicking sound on startup, what is it?","[""Q: Motors are making a weird clicking sound when I spin them up. Sounds bad.\n A: Mechanic_Mike: Bearings are shot. Replace them.\n A: Falcon_Fan: Wait, before you replace bearings, check for debris. The Falcon motors have strong magnets.\n A: Falcon_Fan: I had this last week, turns out it was just a tiny piece of gravel in the bell housing.\n A: Falcon_Fan: Blow it out with compressed air first. If that doesn't stop the clicking, try an ESC calibration.\n A: OP_Flyer: Used air, a ton of dust came out. Noise is gone. Thanks!"", '● Ensure battery latch clicks firmly into place.', ""Q: I can't get the controller to pair with the Eagle Eye V2. I tried the 5-second hold like the manual says.\n A: Newbie_99: Is the battery charged?\n A: OP_Flyer: Yes, fully charged. It just blinks slowly.\n A: Tech_Lead: Ignore the manual that came in the box, it's outdated for the V2 hardware.\n A: Tech_Lead: They changed the sequence. You have to hold the Power button AND the 'Return to Home' button together for 10 seconds.\n A: Tech_Lead: Keep holding until you hear a weird 'musical' beep, not the standard beep.\n A: OP_Flyer: Got the musical beep! Paired immediately. They really need to update that PDF."", 'Select the .bin file and click ""Flash.""\nCommon Issues\n● If the update stalls at 99%, unplug the USB cable and restart the drone. It usually\ncompletes on reboot.', 'Hold the power button for 5 seconds until the drone beeps three times.', ""Q: I'm at a construction site and I keep getting a 'Magnetic Interference' error. Can't arm motors.\n A: Newbie: Try calibrating the compass?\n A: Site_Manager: I tried calibrating 5 times, still fails.\n A: Pro_Pilot: If you are standing near rebar or a metal structure, calibration won't work because the interference is real.\n A: Pro_Pilot: You have to switch the flight mode switch to 'Atti' (Manual). This bypasses the GPS/Compass lock and allows you to arm the motors.\n A: Pro_Pilot: Just fly it away from the metal, then switch back to GPS mode."", 'Q: <@U0A5BUYTAG7> How do I fix the death wobble on the Falcon X1?\n A: Thinking...\n A: To fix the death wobble on the Falcon X1, check if the rubber dampeners on the gimbal have stiffened up due to being too cold (below 5°C). If so, warm them up in your hands before flight.\n\n*References:*\n• Slack Thread (Page Unknown)\n• TechNote_Firmware_Update_v4.0.pdf (Page 1)']","I don't know. The provided context does not explicitly mention the cause of a clicking sound from motors starting up. However, according to Falcon_Fan's experience with similar issues, the problem might be related to bearings being shot or debris (like a tiny piece of gravel) in the bell housing. It is also suggested to check for debris and blow it out with compressed air before attempting other fixes.

*References:*
• Slack API (Page Unknown)
• Maint_Schedule_Commercial_Fleet.pdf (Page Unknown)
• TechNote_Firmware_Update_v4.0.pdf (Page Unknown)",This is often debris in the bell housing or an ESC calibration is required.,1.0,0.0,0.9999999999,1.0,33
Can I use Falcon X1 arms on the Falcon Pro?,"[""Q: Can I use the spare arms from my Falcon X1 on my new Falcon Pro? They look the same.\n A: Parts_Guy: Physically, yes. They are both Part #RA-400.\n A: Parts_Guy: BUT... the motors are different.\n A: Parts_Guy: The X1 uses 800kV motors, the Pro uses 950kV. So you can use the carbon arm, but you have to swap the motor itself over.\n A: OP_Flyer: Got it. Arm is same, motor is different. I'll swap them."", '● Always use the official AeroStream Smart Charger (Model: CHG-Z).', ""Q: I'm at a construction site and I keep getting a 'Magnetic Interference' error. Can't arm motors.\n A: Newbie: Try calibrating the compass?\n A: Site_Manager: I tried calibrating 5 times, still fails.\n A: Pro_Pilot: If you are standing near rebar or a metal structure, calibration won't work because the interference is real.\n A: Pro_Pilot: You have to switch the flight mode switch to 'Atti' (Manual). This bypasses the GPS/Compass lock and allows you to arm the motors.\n A: Pro_Pilot: Just fly it away from the metal, then switch back to GPS mode."", 'No action\nPairing needed.', 'Q: <@U0A5BUYTAG7> What is the torque setting for the rotor arm screws?', 'Open the ""AeroStream Assistant"" software.', 'Perform ""Cold\nAlternating Fail IMU Reset"" via app.']","Yes, physically, the spare arms from your Falcon X1 are the same (Part #RA-400). However, note that the motors used in the X1 (800kV) and Pro (950kV) are different. So, you would need to swap the motor itself over if you want to use the X1 arms on the Falcon Pro.

*References:*
• Slack API (Page Unknown)
• Safety_LiPo_Battery_Handling.pdf (Page Unknown)
• TS_Guide_Falcon_Series_Error_Codes.pdf (Page Unknown)
• TechNote_Firmware_Update_v4.0.pdf (Page Unknown)","Yes, the arms (RA-400) are compatible, but the motors mounted on them are different.",0.75,0.6276521161410084,0.9999999999,1.0,34
How do I stop the camera lens from fogging in high humidity?,"[""Q: Flying in Florida and my camera lens keeps fogging up. Ruining my shots.\n A: Photo_Pro: Are you taking it from a/c straight outside?\n A: OP_Flyer: Yeah.\n A: Photo_Pro: That's condensation. Let it acclimate.\n A: Water_Boy: Also, put a silica gel packet inside the camera housing if you can fit it. \n A: Water_Boy: AeroStream actually sells specific anti-fog inserts for the X1 camera that slide in next to the SD card slot."", '● Clean camera lens with microfiber cloth.', ""Q: My landing gear is stuck halfway. Won't go up or down.\n A: Grease_Monkey: WD40 it.\n A: Tech_Lead: NO! Do not use WD40. It attracts dirt and turns into grinding paste.\n A: Tech_Lead: It's likely dirt in the worm gear. Clean it out with compressed air, then use a Dry PTFE Lube.\n A: Tech_Lead: If you use grease or wet oil, it will just jam again in 2 flights."", ""Q: Has anyone seen the Falcon X1 shake violently when descending quickly? It looks like a death wobble.\n A: Pilot_Tom: Sounds like your PID gains are too high. Try lowering the 'P' gain on the vertical axis.\n A: X1_Vet: @Pilot_Tom No, don't touch the gains! That's a classic mistake on the X1.\n A: X1_Vet: @OP, what is the temperature outside? If it's below 5°C, check your rubber gimbal dampeners.\n A: OP_Flyer: Yeah it's freezing today, about 2°C.\n A: X1_Vet: That's it. The rubber stiffens up in the cold and causes that oscillation. Warm them up in your hands for a minute before you fly, it will stop the shake.\n A: OP_Flyer: Wow, that worked instantly. Thanks."", ""Q: My waypoint mission is crashing into trees! I set altitude to 50ft.\n A: Map_Guy: 50ft relative to what?\n A: OP_Flyer: I don't know, just says 50ft.\n A: Map_Guy: Check your settings. If it's set to MSL (Mean Sea Level), 50ft might be underground if you are on a hill.\n A: Map_Guy: You need to set the altitude reference to AGL (Above Ground Level) to ensure it clears the trees relative to where you took off."", 'Select the .bin file and click ""Flash.""\nCommon Issues\n● If the update stalls at 99%, unplug the USB cable and restart the drone. It usually\ncompletes on reboot.', ""Q: Just had a minor crash with the X1. Gimbal is totally limp. Is it dead?\n A: Crash_King: RIP. That happened to me, had to buy a whole new camera unit ($400).\n A: Mod_Steve: @Crash_King you probably wasted money. @OP, don't buy anything yet.\n A: Mod_Steve: On the X1, the ribbon cable connector on the backplate is designed to pop off during impact to save the board.\n A: Mod_Steve: Take the 4 screws off the back cover and check the connector. I bet it's just unplugged.\n A: OP_Flyer: @Mod_Steve You are a lifesaver! It was just unplugged. Clicked it back in and it works perfectly.""]","Water_Boy: AeroStream actually sells specific anti-fog inserts for the X1 camera that slide in next to the SD card slot.

You can also try putting a silica gel packet inside the camera housing if you can fit it.

*References:*
• Slack API (Page Unknown)
• Maint_Schedule_Commercial_Fleet.pdf (Page Unknown)
• TechNote_Firmware_Update_v4.0.pdf (Page Unknown)",Field users recommend placing small silica gel packets in the camera housing or using anti-fog inserts.,0.6666666666666666,0.6623538945200579,0.9999999999,1.0,35
My landing gear is stuck and won't retract.,"[""Q: My landing gear is stuck halfway. Won't go up or down.\n A: Grease_Monkey: WD40 it.\n A: Tech_Lead: NO! Do not use WD40. It attracts dirt and turns into grinding paste.\n A: Tech_Lead: It's likely dirt in the worm gear. Clean it out with compressed air, then use a Dry PTFE Lube.\n A: Tech_Lead: If you use grease or wet oil, it will just jam again in 2 flights."", 'Q: <@U0A5BUYTAG7> How do I fix the death wobble on the Falcon X1?\n A: Thinking...\n A: To fix the death wobble on the Falcon X1, check if the rubber dampeners on the gimbal have stiffened up due to being too cold (below 5°C). If so, warm them up in your hands before flight.\n\n*References:*\n• Slack Thread (Page Unknown)\n• TechNote_Firmware_Update_v4.0.pdf (Page 1)', ""Q: I can't get the battery out. The release tab is stuck solid.\n A: Strong_Man: Pull harder.\n A: Safety_Sam: Don't force it, you'll snap the plastic.\n A: Safety_Sam: The latch gets jammed under pressure. Push the battery DOWN firmly into the drone first.\n A: Safety_Sam: While pushing down, pull the release tab. It should slide right out."", ""Q: I'm at a construction site and I keep getting a 'Magnetic Interference' error. Can't arm motors.\n A: Newbie: Try calibrating the compass?\n A: Site_Manager: I tried calibrating 5 times, still fails.\n A: Pro_Pilot: If you are standing near rebar or a metal structure, calibration won't work because the interference is real.\n A: Pro_Pilot: You have to switch the flight mode switch to 'Atti' (Manual). This bypasses the GPS/Compass lock and allows you to arm the motors.\n A: Pro_Pilot: Just fly it away from the metal, then switch back to GPS mode."", ""Q: What is the 'compass dance' everyone talks about? My drone is drifting.\n A: Dancer_01: It's just the calibration.\n A: Dancer_01: Tap 'Calibrate Compass' in the app.\n A: Dancer_01: Hold the drone flat and spin 360 degrees until the light turns green.\n A: Dancer_01: Then point the nose straight down at the ground and spin 360 degrees again.\n A: Dancer_01: Make sure you do this away from your car or keys, or it will fail."", 'Select the .bin file and click ""Flash.""\nCommon Issues\n● If the update stalls at 99%, unplug the USB cable and restart the drone. It usually\ncompletes on reboot.', ""Q: Just had a minor crash with the X1. Gimbal is totally limp. Is it dead?\n A: Crash_King: RIP. That happened to me, had to buy a whole new camera unit ($400).\n A: Mod_Steve: @Crash_King you probably wasted money. @OP, don't buy anything yet.\n A: Mod_Steve: On the X1, the ribbon cable connector on the backplate is designed to pop off during impact to save the board.\n A: Mod_Steve: Take the 4 screws off the back cover and check the connector. I bet it's just unplugged.\n A: OP_Flyer: @Mod_Steve You are a lifesaver! It was just unplugged. Clicked it back in and it works perfectly.""]","I don't know.

*References:*
• Slack API (Page Unknown)
• TechNote_Firmware_Update_v4.0.pdf (Page Unknown)",Dirt often gets into the worm gear. clean it out with compressed air and apply dry lube.,0.6666666666666666,-0.0,0.9999999999,1.0,36
What is the 'dance' to fix compass errors?,"[""Q: What is the 'compass dance' everyone talks about? My drone is drifting.\n A: Dancer_01: It's just the calibration.\n A: Dancer_01: Tap 'Calibrate Compass' in the app.\n A: Dancer_01: Hold the drone flat and spin 360 degrees until the light turns green.\n A: Dancer_01: Then point the nose straight down at the ground and spin 360 degrees again.\n A: Dancer_01: Make sure you do this away from your car or keys, or it will fail."", '● Recalibrate the compass and IMU sensors.', ""Q: I'm at a construction site and I keep getting a 'Magnetic Interference' error. Can't arm motors.\n A: Newbie: Try calibrating the compass?\n A: Site_Manager: I tried calibrating 5 times, still fails.\n A: Pro_Pilot: If you are standing near rebar or a metal structure, calibration won't work because the interference is real.\n A: Pro_Pilot: You have to switch the flight mode switch to 'Atti' (Manual). This bypasses the GPS/Compass lock and allows you to arm the motors.\n A: Pro_Pilot: Just fly it away from the metal, then switch back to GPS mode."", 'Q: How do I fix the death wobble on the Falcon X1?""', 'Q: <@U0A5BUYTAG7> How do I fix the death wobble on the Falcon X1?\n A: Thinking...\n A: To fix the death wobble on the Falcon X1, check if the rubber dampeners on the gimbal have stiffened up due to being too cold (below 5°C). If so, warm them up in your hands before flight.\n\n*References:*\n• Slack Thread (Page Unknown)\n• TechNote_Firmware_Update_v4.0.pdf (Page 1)', 'Q: <@U0A5BUYTAG7> How do I fix the death wobble on the Falcon X1?\n A: Thinking...\n A: I don\'t know how to fix the ""death wobble"" issue on the Falcon X1.\n\n*References:*\n• TechNote_Firmware_Update_v4.0.pdf (Page 1)\n• Maint_Schedule_Commercial_Fleet.pdf (Page 1)\n• SOP-01_Rotor_Arm_Assembly_Falcon_X1.pdf (Page 2)\n• SOP-01_Rotor_Arm_Assembly_Falcon_X1.pdf (Page 1)\n• Safety_LiPo_Battery_Handling.pdf (Page 3)', ""Q: Has anyone seen the Falcon X1 shake violently when descending quickly? It looks like a death wobble.\n A: Pilot_Tom: Sounds like your PID gains are too high. Try lowering the 'P' gain on the vertical axis.\n A: X1_Vet: @Pilot_Tom No, don't touch the gains! That's a classic mistake on the X1.\n A: X1_Vet: @OP, what is the temperature outside? If it's below 5°C, check your rubber gimbal dampeners.\n A: OP_Flyer: Yeah it's freezing today, about 2°C.\n A: X1_Vet: That's it. The rubber stiffens up in the cold and causes that oscillation. Warm them up in your hands for a minute before you fly, it will stop the shake.\n A: OP_Flyer: Wow, that worked instantly. Thanks.""]","To fix compass errors on your drone, follow these steps:

1. Tap ""Calibrate Compass"" in the app.
2. Hold the drone flat and spin 360 degrees until the light turns green.
3. Then point the nose straight down at the ground and spin 360 degrees again.

Do this away from your car or keys, as the calibration process may fail if you're too close to metal objects.

*References:*
• Slack API (Page Unknown)
• Maint_Schedule_Commercial_Fleet.pdf (Page Unknown)",Rotating the drone 360 degrees horizontally and then vertically away from large metal objects like cars.,0.8333333333333334,0.7577938993814909,0.8333333332916666,1.0,37
Why is my waypoint mission flying at the wrong altitude?,"[""Q: My waypoint mission is crashing into trees! I set altitude to 50ft.\n A: Map_Guy: 50ft relative to what?\n A: OP_Flyer: I don't know, just says 50ft.\n A: Map_Guy: Check your settings. If it's set to MSL (Mean Sea Level), 50ft might be underground if you are on a hill.\n A: Map_Guy: You need to set the altitude reference to AGL (Above Ground Level) to ensure it clears the trees relative to where you took off."", 'Q: Help! My Falcon Pro is only getting like 500m range before the signal drops. Box says 5km.\n A: Pilot_Dave: Send it back, sounds like a dud unit.\n A: Tech_Guru: @Pilot_Dave hold on. @OP, how are you holding the controller?\n A: OP_Flyer: Just normal, pointing the antennas right at the drone.\n A: Tech_Guru: That is your problem. This is a common mistake. Dipole antennas radiate from the sides, not the tip. You need to orient the antennas perpendicular to the drone (broadside), not point the tips at it.\n A: OP_Flyer: Wow, just tried that and signal went to 100%. Thanks!', ""Q: What is the 'compass dance' everyone talks about? My drone is drifting.\n A: Dancer_01: It's just the calibration.\n A: Dancer_01: Tap 'Calibrate Compass' in the app.\n A: Dancer_01: Hold the drone flat and spin 360 degrees until the light turns green.\n A: Dancer_01: Then point the nose straight down at the ground and spin 360 degrees again.\n A: Dancer_01: Make sure you do this away from your car or keys, or it will fail."", ""Q: I'm at a construction site and I keep getting a 'Magnetic Interference' error. Can't arm motors.\n A: Newbie: Try calibrating the compass?\n A: Site_Manager: I tried calibrating 5 times, still fails.\n A: Pro_Pilot: If you are standing near rebar or a metal structure, calibration won't work because the interference is real.\n A: Pro_Pilot: You have to switch the flight mode switch to 'Atti' (Manual). This bypasses the GPS/Compass lock and allows you to arm the motors.\n A: Pro_Pilot: Just fly it away from the metal, then switch back to GPS mode."", 'Red/Green E-99 IMU Calibration Place drone on level surface.', 'AeroStream Drones - Preventive Maintenance Schedule Applicability: Commercial\nOperators (flying >10 hours/week)\nDaily Checks (Pre-Flight)\n● Inspect propellers for chips or stress marks.', ""Q: My landing gear is stuck halfway. Won't go up or down.\n A: Grease_Monkey: WD40 it.\n A: Tech_Lead: NO! Do not use WD40. It attracts dirt and turns into grinding paste.\n A: Tech_Lead: It's likely dirt in the worm gear. Clean it out with compressed air, then use a Dry PTFE Lube.\n A: Tech_Lead: If you use grease or wet oil, it will just jam again in 2 flights.""]","Map_Guy said that if your altitude setting is set to MSL (Mean Sea Level), 50ft might be underground if you are on a hill. You need to set the altitude reference to AGL (Above Ground Level) to ensure it clears the trees relative to where you took off.

*References:*
• Slack API (Page Unknown)
• TS_Guide_Falcon_Series_Error_Codes.pdf (Page Unknown)
• Maint_Schedule_Commercial_Fleet.pdf (Page Unknown)",Check if you set the altitude to 'AGL' (Above Ground Level) or 'MSL' (Mean Sea Level).,0.75,0.4466134712936524,0.9999999999,1.0,38
Can I jump-start a LiPo that won't charge?,"['● Do not charge if the ambient temperature is above 40°C (104°F).', 'Charging Safety\n● NEVER leave batteries unattended while charging.', 'Replace battery.', ""Q: I can't get the controller to pair with the Eagle Eye V2. I tried the 5-second hold like the manual says.\n A: Newbie_99: Is the battery charged?\n A: OP_Flyer: Yes, fully charged. It just blinks slowly.\n A: Tech_Lead: Ignore the manual that came in the box, it's outdated for the V2 hardware.\n A: Tech_Lead: They changed the sequence. You have to hold the Power button AND the 'Return to Home' button together for 10 seconds.\n A: Tech_Lead: Keep holding until you hear a weird 'musical' beep, not the standard beep.\n A: OP_Flyer: Got the musical beep! Paired immediately. They really need to update that PDF."", 'Installation Steps WARNING: Ensure the battery is disconnected before beginning\nassembly. ● Step 1: Align the Rotor Arm (RA-400) with the mounting bracket on the Main Chassis.', 'Select the .bin file and click ""Flash.""\nCommon Issues\n● If the update stalls at 99%, unplug the USB cable and restart the drone. It usually\ncompletes on reboot.', ""Q: Just had a minor crash with the X1. Gimbal is totally limp. Is it dead?\n A: Crash_King: RIP. That happened to me, had to buy a whole new camera unit ($400).\n A: Mod_Steve: @Crash_King you probably wasted money. @OP, don't buy anything yet.\n A: Mod_Steve: On the X1, the ribbon cable connector on the backplate is designed to pop off during impact to save the board.\n A: Mod_Steve: Take the 4 screws off the back cover and check the connector. I bet it's just unplugged.\n A: OP_Flyer: @Mod_Steve You are a lifesaver! It was just unplugged. Clicked it back in and it works perfectly.""]","I don't know. The provided context does not mention jump-starting or troubleshooting with LiPo batteries.

*References:*
• Safety_LiPo_Battery_Handling.pdf (Page Unknown)
• TS_Guide_Falcon_Series_Error_Codes.pdf (Page Unknown)
• Slack API (Page Unknown)
• SOP-01_Rotor_Arm_Assembly_Falcon_X1.pdf (Page Unknown)
• TechNote_Firmware_Update_v4.0.pdf (Page Unknown)","Community consensus is DO NOT do this. If it's discharged below the safety threshold, the chemistry is damaged and it's a fire hazard.",1.0,0.0,0.0,0.0,39
"The battery release tab is stuck, how do I remove it?","[""Q: I can't get the battery out. The release tab is stuck solid.\n A: Strong_Man: Pull harder.\n A: Safety_Sam: Don't force it, you'll snap the plastic.\n A: Safety_Sam: The latch gets jammed under pressure. Push the battery DOWN firmly into the drone first.\n A: Safety_Sam: While pushing down, pull the release tab. It should slide right out."", '● Ensure battery latch clicks firmly into place.', 'Installation Steps WARNING: Ensure the battery is disconnected before beginning\nassembly. ● Step 1: Align the Rotor Arm (RA-400) with the mounting bracket on the Main Chassis.', 'Charging Safety\n● NEVER leave batteries unattended while charging.', 'Replace battery.', ""Q: I can't get the controller to pair with the Eagle Eye V2. I tried the 5-second hold like the manual says.\n A: Newbie_99: Is the battery charged?\n A: OP_Flyer: Yes, fully charged. It just blinks slowly.\n A: Tech_Lead: Ignore the manual that came in the box, it's outdated for the V2 hardware.\n A: Tech_Lead: They changed the sequence. You have to hold the Power button AND the 'Return to Home' button together for 10 seconds.\n A: Tech_Lead: Keep holding until you hear a weird 'musical' beep, not the standard beep.\n A: OP_Flyer: Got the musical beep! Paired immediately. They really need to update that PDF."", 'Select the .bin file and click ""Flash.""\nCommon Issues\n● If the update stalls at 99%, unplug the USB cable and restart the drone. It usually\ncompletes on reboot.']","Safety_Sam: The latch gets jammed under pressure. Push the battery DOWN firmly into the drone first. While pushing down, pull the release tab. It should slide right out. Ensure battery latch clicks firmly into place.

*References:*
• Slack API (Page Unknown)
• Maint_Schedule_Commercial_Fleet.pdf (Page Unknown)
• SOP-01_Rotor_Arm_Assembly_Falcon_X1.pdf (Page Unknown)
• Safety_LiPo_Battery_Handling.pdf (Page Unknown)
• TS_Guide_Falcon_Series_Error_Codes.pdf (Page Unknown)
• TechNote_Firmware_Update_v4.0.pdf (Page Unknown)","Push the battery DOWN firmly into the drone first to relieve pressure on the latch, then pull the release tab.",1.0,0.5207867817081565,0.9999999999,1.0,40
